AREAKEY,STATE,Xcoord1,Ycoord1,Xcoord2,Ycoord2
12127,12,1342462.9347878378,761112.3447157381,1583012.965690481,415646.9137441111
12129,12,974905.4535012894,931755.4526457323,1447080.1469945707,790669.3579507789
12131,12,1413002.596862601,529740.7070861042,1093538.0696279441,813601.6441498058
12133,12,1081567.2655697395,785145.3856528061,1342190.2390101722,834994.2111294343
13001,13,1180887.079122094,1099069.968536619,1128031.1981077066,1200877.084874119
13003,13,1255311.8219683764,1023300.5848421415,1231845.2414904798,1029003.5059246414
13005,13,1254486.4534499936,1113530.2752493932,1221288.1987111059,1222282.7716838755
13007,13,1073181.4526076678,1119575.7242778554,1167498.3846474139,1322043.5453804494
13009,13,1232688.6011260285,1117394.7622131868,1110527.2243274685,1049296.7644600756
13011,13,1332091.2859623875,930604.4359690837,1274303.6597168685,1031088.674561964
13013,13,1204615.773201226,1251467.832178754,1006754.7705289116,1248515.001367461
13015,13,1215388.8000595004,1314443.4369005316,1174593.8075672828,1275365.0745785234
13017,13,1107442.6399418015,1156160.3554558353,1192004.9808961677,1076595.252424859
13019,13,1044347.5761729779,1169006.9886278915,1215144.0436347348,1307166.2209900587
13021,13,1340756.9564727407,1003811.7760133442,1262306.422126276,1143997.3550994773
13023,13,1127075.4250142705,1384141.140221463,1331951.5236649315,961753.3419522634
13025,13,965081.9071488415,1319121.0898763165,1140250.5637877313,1014565.6400493709
13027,13,957997.119524119,1350002.0809123104,1139945.1640182005,949188.00290615
13029,13,1011638.5688366053,1354171.0784819133,1288233.2607670093,1161558.1518380772
13031,13,1295183.8801885182,1160530.7720005296,1050279.2713662614,1068361.2479682574
13033,13,1043600.9246163239,1338368.0916319333,1317718.0410701085,917024.522416107
13035,13,1057601.2075945633,1245394.598743633,1345883.5603317681,1122060.2284359331
13037,13,1081444.1852967318,1151793.190260428,1359484.7053234866,980093.3285276948
13039,13,1001933.4188689274,1342521.4395242885,1014997.2966218904,1155442.4652999896
13043,13,1089521.6843849323,1109849.6431157547,1210087.1339460826,1246026.6119962235
13045,13,1034850.6933225356,1275864.1124532102,1264363.6480970941,1067811.2468920702
13047,13,1180253.9829645078,1323645.7414993523,1044611.1799731788,1015801.7536351837
13049,13,1172107.1603419157,1230492.2276461092,1173140.1958187944,981368.5038784635
13051,13,1177021.6081644122,1039445.290752442,1108197.0329030459,991470.4798316866
13053,13,1137867.6977610702,1260018.694640237,1303213.6609161622,1215463.3234870615
13055,13,1198107.529172997,1182339.282741593,1078070.0969680506,1308530.8319757362
13057,13,1345184.63927492,1158002.309566768,1279458.9648148632,1197203.6691577474
13059,13,1029370.976050741,1016973.0941559736,1140657.6981556418,992357.4963012955
13061,13,1143027.3624286572,1293209.6461111135,1105549.1040219883,973190.6837025054
13063,13,1188095.1797859394,1257748.3822032665,1104400.7424227996,1264154.7135134581
13065,13,1343077.6138513372,1156438.097195024,1060895.3619906052,1202047.8243936312
13067,13,1137897.6905362757,1219439.9068153172,1288889.8288388269,1014037.406986615
13069,13,1180838.0684456439,1001052.6365486777,1024367.5598148651,1033259.7698996086
13071,13,1237115.0577126842,1089750.2768946197,1005655.4056428992,1210868.274690831
13073,13,1371582.3527447456,1042088.2818462524,1359471.9921038747,1127457.7479162053
13075,13,989325.6162527625,1208370.6366507248,1020227.0853052591,1214261.5092155612
13077,13,987274.4572064842,1216981.781291386,1229041.8038872525,1041678.300246254
13079,13,1080766.9183985833,1109751.7644567487,1213138.019877869,1069416.3622159862
13081,13,1030197.3361453426,1201937.8227180773,1142396.5532243531,1328272.1990366569
13083,13,1188554.7929693612,1341110.4892053683,1123730.5649272539,1318314.6582218562
13085,13,1091022.3673849362,1297912.8860061434,1215057.6295952483,931837.5882180381
13087,13,1232073.487186449,1095413.498107006,1084145.575229255,1182885.9393280218
13089,13,1241949.8484733305,1210494.9491865463,1244416.9657990688,1238064.8467936725
13091,13,1206906.9646313258,1033182.3478803753,1339089.9132784759,1182936.6692792028
13093,13,1096330.823409761,975554.8227630472,1239970.410456676,1257820.943895743
13095,13,1338764.4625084568,1205368.973100374,1100668.490007385,1377186.637320857
13097,13,1023997.0041539705,1206459.7729264805,1385456.7827365086,1048203.9351471292
13099,13,1264527.7760064283,1269757.7254649082,1198102.500771442,951621.2243217556
13101,13,1305723.5123050995,991750.0777891369,1248335.7994973562,1251620.247335259
13103,13,1158104.605385688,1305493.6421851127,1154776.0312750407,1311076.86906132
13105,13,1128302.429643149,1327364.320615259,1162441.4966449838,1040433.1583844207
13107,13,1063223.018797562,1064428.9066257812,1072406.1958032695,1369043.99495894
13109,13,1065275.015131274,1204406.3885957531,1174806.3903179,1146441.0562500358
13111,13,1353057.9316378399,1060162.5698033592,1177254.9144865063,1200650.869514503
13113,13,1128644.9331529953,1117318.7011351986,1276382.8891794798,1102135.621525277
13115,13,1057002.9910764957,989077.9399750073,1181602.1343282226,1003730.0679028451
13117,13,1187730.024347552,1333574.3158340529,1077563.1895535863,1167345.0336785628
13119,13,1069521.6736240357,1024336.5369884784,1047055.8503463063,973708.0015974211
13121,13,1200081.156756247,1069439.3144235983,1114041.677220759,1307146.1868540056
13123,13,1192452.5430028394,1313958.144534074,1021661.4516412482,1165320.7449464253
13125,13,1086533.9957483653,1377901.0650090466,1173561.4706623072,1161737.952764817
13127,13,1284474.7065337736,1068537.590684587,1314477.585471067,1192140.414920366
13129,13,1330619.3645882604,1185835.4279148006,1095555.9119723705,1237635.9089191812
13131,13,1231196.364699737,1294192.343414997,1154451.1561324918,1401193.298632936
13133,13,1205472.336721798,1150026.3167983112,1072689.8591661402,1306497.5078106339
13135,13,1104221.6521590499,1235585.87482016,1271525.2049838658,1004420.7078778589
13137,13,1128156.7965982973,1003844.3725986189,1048976.7621493745,1287025.0271219993
13139,13,1138286.6054803848,1288964.2549090488,1028005.3991677415,1203410.751852268
13141,13,1072967.6277408022,1287102.2348076275,1258175.9133103178,1162765.6000020674
13143,13,1020096.1805768887,1216100.588240069,1344326.786422179,1174216.8718519995
13145,13,1302889.2924651694,966521.0712377952,1071542.0970787755,1082245.8624688722
13147,13,1113408.5391278658,1285901.2775087857,1193406.1927797978,1061978.4752064
13149,13,1270219.2920502448,1002275.991314966,1100210.868594912,1037600.6126581914
13151,13,1311656.8592668811,967694.5140347134,1203128.1239564377,958374.7338206433
13153,13,1126077.3346752054,989569.7658530837,1089977.6289381087,1153362.5617364566
13155,13,1229589.0691244043,1122365.4386282167,1147735.6968768428,965327.8335594408
13157,13,1130486.029641725,1173025.4611818928,1050684.12900147,1059512.068070937
13159,13,1111434.9448077264,946178.9931514253,1176868.9823633938,1258618.363940328
13161,13,1147992.1860948768,1058249.5570023546,1038766.9177927276,1252666.3520312638
13163,13,1036875.0617101225,963334.2113845913,1186356.534802346,953588.5641307932
13165,13,1158616.7139197553,1259609.9691548613,1231106.3365599385,1173772.2723458079
13167,13,1107840.2260975926,1189626.0164390735,1141506.6791881078,958796.6077873877
13169,13,1203908.1393477023,1322847.710742543,996357.5881241707,1376835.450221885
13171,13,1308015.2319939656,986489.3622392644,1108067.115556872,1289985.1082992046
13173,13,1072517.9167729593,1329931.9643711133,1250102.082491794,1146671.677841181
13175,13,1042167.729616361,1276967.172444608,1303424.621427894,1115199.860127767
13177,13,1067815.6537267533,1229915.6956545422,1070060.1963800443,1055374.8150107984
13179,13,1282830.838778476,980556.9209315255,1121207.6969712598,1247317.1802946911
13181,13,1108034.0776273685,1012710.1177817192,1060171.714746205,1004399.3050717105
13183,13,1073656.1874170657,1339248.6481742298,1286577.3179676272,952973.193845783
13185,13,1282964.780914364,1177307.62606806,1040305.414281948,1333079.15928936
13187,13,1045988.4861069014,994802.6390245459,1102461.6788773737,1215009.0119946275
13189,13,1183633.0154629713,1283130.9660500525,1370531.874815897,1134596.8974865328
13191,13,1048748.2162395604,1201808.1049955466,1297080.5832652524,1016691.0270556705
13193,13,1100226.8012495239,1207587.4473200275,1110146.0707134253,1283366.8383980715
13195,13,1363071.1182351513,981689.7212592043,1366171.2932784609,1146568.0409513554
13197,13,1087275.0483096107,1243049.0559032122,1120907.9703619434,1312706.897617698
13199,13,1342051.655080342,1147797.1967627506,998549.9581370803,1220779.8601487197
13201,13,1339063.653075306,1158419.5444677174,1141742.1485919552,1165880.880484811
13205,13,1090736.5579256245,989080.6142248543,1123743.0179685159,959610.845662761
13207,13,1163117.405925751,1080999.613910513,966208.7216833866,1325942.960099001
13209,13,1143811.0849753637,1228073.1101930612,1037282.0880599964,1110328.6476405817
13211,13,1119502.4741767773,1308673.4563637318,1132064.6265497305,1361644.7920659499
13213,13,1245516.5754786436,1025675.8464090109,1190385.782391497,1070293.826464158
13215,13,1068135.4302769941,925007.0948437987,1317196.5244215983,966179.217581896
13217,13,1247291.5869358596,1090396.125317064,1185931.0484126143,1155160.404112135
13219,13,1160970.8959650192,1015265.2704352255,1109692.7971911863,1265028.677140966
13221,13,1388955.9862401304,1101606.652164679,1153652.6808601017,1016387.4277571009
13223,13,1025290.6074749588,1139363.1043699589,1001868.9238795433,1158855.9914336002
13225,13,1167397.0861582784,1255843.2803412962,1068076.0762086085,1257710.0302487223
13227,13,1379343.7975191406,1027460.9877913556,1232344.1399695557,1148316.4993924242
13229,13,1272077.7311650068,1000063.7347684067,1124150.5566700385,1121069.4826609367
13231,13,1104350.3370451434,1318902.9443076416,989912.659083519,1238603.3219513667
13233,13,1297460.329223222,977213.84434459,1074915.6197977075,1265945.5377949413
13235,13,1159935.1982024703,1134662.9293769875,1314656.3886131742,999441.9448013037
13237,13,1203389.3582475681,1104222.5467405806,1043364.2954840394,1290270.9997272934
13239,13,988027.4969972641,1327202.2856750544,1144550.4522191782,1358534.8921473573
13241,13,1348861.9550960842,1142695.457021456,1285325.8166762604,948975.7935233348
13243,13,1104595.5595143766,1157342.0510836127,1239185.5949849954,1101913.7861390442
13245,13,1289563.466625765,1252339.384569907,1076525.1494049835,995293.042764153
13247,13,1013079.6904952109,1345280.2940068617,1138302.5371708588,1231638.7709669333
13249,13,1215369.046436732,1181905.4581237505,1079812.6430102866,1001529.3056219121
13251,13,1016613.3232215453,1304923.2218282744,1027782.7817669064,1328296.8745503097
13253,13,1258833.3493450722,1259518.1075008677,1379018.616920553,1072222.6892982
13255,13,1188625.752130764,1299144.8236611946,1220604.6426988882,1259298.8331063688
13257,13,1140187.3586544837,1060106.7119815696,1230206.3787806868,1004919.809530245
13259,13,1038027.4788585298,1028366.7018176871,1127469.137144084,1212014.7587548099
13261,13,1094276.1769242396,1328919.2904737561,1095831.6264227382,1278232.2202919968
13263,13,1108684.4535320273,1010348.9539873945,1187795.8744319628,1227702.8842282286
13265,13,1038294.6847559836,1004851.6368080969,1108251.6748450084,1116410.5007251422
13267,13,1402378.1535415917,1081131.8913194756,1328986.318578775,1176061.8899852466
13269,13,1149238.385064205,1002729.0330073389,1019017.2126331923,1234787.8425457168
13271,13,1366485.9042492704,1157745.4095022741,1138767.7996478425,920049.1258917217
13273,13,1337934.6909692027,1001674.1886455533,1097347.8793875491,1167937.2021971336
13275,13,1074482.6181099657,1157247.2640219913,1187839.3726879703,1105693.5238473031
13277,13,1122835.8270883264,1007817.2768464878,1194975.5314779878,1253208.5396172588
13279,13,1021076.9285995625,1339870.9086579974,1117423.954255224,1215970.7137820409
13281,13,1162282.8831418213,1083749.2236518112,1128497.1387985228,927218.5371637113
13283,13,1196985.7477218627,1247134.4217317624,1387582.955853875,1059879.8756238422
13285,13,1302543.4879908175,1181451.9162642658,1183968.0841662777,1139833.6583501974
13287,13,1129443.5926235872,1015506.0160259524,1189436.700476003,1329092.92380106
13289,13,1068484.5827035606,917326.3856500422,997745.2784236806,1181650.0936543522
13291,13,1098533.4144744424,1000955.8004583585,1209074.675433685,1270984.07901289
13293,13,1017330.6718584473,1326951.9450158107,1327901.4953379363,1211672.6974013927
13295,13,1200004.00669058,974976.9519565317,1126646.9549280687,1270822.784182577
13297,13,1038759.4801302012,1259708.7467289162,1318171.6378891396,1003344.4446060521
13299,13,1016513.0462785031,1164726.712480838,1057752.319625957,1185839.3540383591
13301,13,1270313.2348558996,1141220.2042505208,1071664.277131647,1330297.3757299255
13303,13,1122047.8045770014,1184299.507529494,1277381.3173083465,1059398.3357139297
13305,13,1087023.9357310766,1191038.6258127987,1287487.204925666,1177553.4926476525
13307,13,1117807.3179246038,1065181.6775249897,1208521.7014529994,1155618.7049821285
13309,13,1226387.9382439656,1040506.8559113127,1026881.0820000698,1243505.6746783145
13311,13,1134676.1076315844,1033142.4922047718,1085480.285564533,1322805.6245362335
13313,13,1182499.0170835615,1337192.9584839412,1077631.103154565,1226342.1148459879
13315,13,1373719.791917005,1102806.4389102543,1273645.552274254,991732.2467460528
13317,13,1252626.8278592573,1002972.0896255999,1085581.0492532365,1155516.7179995603
13319,13,1268378.7639826082,1046692.7130075557,1044051.6559294327,1350522.3064289496
13321,13,1084161.5293722881,1355247.2567905933,1211543.9157459831,1011289.3968917748
16001,16,-1572432.1979481382,2301112.378681175,-1260071.2396869145,2461413.5751052634
16003,16,-1655072.8162639858,2443273.919961022,-1447647.1732183686,2409331.0067983735
16005,16,-1592645.3298431444,2537503.7049222207,-1490235.5732382943,2430014.1574952737
16007,16,-1553002.563819298,2963640.790284089,-1612031.2691437507,2618506.1736174035
16009,16,-1490841.2415299355,2267336.0977713,-1467630.406378884,2519778.626531438
16011,16,-1568583.7872591286,2279711.288187882,-1256257.767017126,2242898.693183617
16013,16,-1365146.3647126232,2448357.6738242796,-1525000.0333957311,2793670.051708294
16015,16,-1637174.5798279052,2356423.015998661,-1439744.292575333,2801708.0046594553
16017,16,-1390057.8538701972,2478320.961515212,-1486908.660438804,2992248.4769738987
16019,16,-1649956.935398548,2467036.0407086937,-1548955.758708083,2632969.1366761625
16021,16,-1278678.835009347,2273662.043742553,-1632763.3032636282,2603728.219856745
16023,16,-1515536.1495597297,2658766.7563692294,-1454626.7093161996,2754703.1616385826
16025,16,-1396082.9950225574,2429136.893520519,-1254563.8966307421,2254655.588085067
16027,16,-1471423.8096846086,2382358.1201003524,-1270172.01528175,2274647.232929999
16029,16,-1541234.719152594,2953406.723182156,-1495674.54060517,3009298.095610845
16031,16,-1588430.980027053,2540662.6007764954,-1471159.9078552958,2440197.7637489447
16033,16,-1356313.2368157688,2290260.2670760476,-1506192.0811789853,2594451.672712925
16035,16,-1564565.077066664,2299476.118693557,-1557478.3871720964,2379420.5998634906
16037,16,-1481678.1329343831,2280875.884956926,-1480418.8421223448,2660247.515239272
16039,16,-1556968.8232818116,2459882.271307952,-1584849.4227614822,2799924.750962431
16041,16,-1573583.3325559907,2502889.283614724,-1224459.2650210573,2263289.8692075615
16043,16,-1583496.0922327205,2410585.07156238,-1494993.565370806,3026015.805564407
